"UF";"Abrangência";"Partido";"Eleitores";"%"
"ES";"BARRA DE SÃO FRANCISCO";"PSDB";"386";"0,112"
"ES";"BARRA DE SÃO FRANCISCO";"PSL";"13";"0,004"
"ES";"BARRA DE SÃO FRANCISCO";"PSOL";"7";"0,002"
"ES";"BARRA DE SÃO FRANCISCO";"PT";"431";"0,126"
"ES";"BARRA DE SÃO FRANCISCO";"PTB";"169";"0,049"
"ES";"BARRA DE SÃO FRANCISCO";"PTC";"76";"0,022"
"ES";"BARRA DE SÃO FRANCISCO";"PV";"20";"0,006"
"ES";"BARRA DE SÃO FRANCISCO";"REDE";"11";"0,003"
"ES";"BARRA DE SÃO FRANCISCO";"SD";"47";"0,014"
"ES";"BOA ESPERANÇA";"DC";"69";"0,020"
"ES";"BOA ESPERANÇA";"DEM";"110";"0,032"
"ES";"BOA ESPERANÇA";"MDB";"209";"0,061"
"ES";"BOA ESPERANÇA";"NOVO";"1";"0,000"
"ES";"BOA ESPERANÇA";"PC DO B";"2";"0,001"
"ES";"BOA ESPERANÇA";"PDT";"158";"0,046"
"ES";"BOA ESPERANÇA";"PMN";"8";"0,002"
"ES";"BOA ESPERANÇA";"PODE";"16";"0,005"
"ES";"BOA ESPERANÇA";"PP";"179";"0,052"
"ES";"BOA ESPERANÇA";"PPS";"73";"0,021"
"ES";"BOA ESPERANÇA";"PR";"136";"0,040"
"ES";"BOA ESPERANÇA";"PRB";"47";"0,014"
"ES";"BOA ESPERANÇA";"PROS";"1";"0,000"
"ES";"BOA ESPERANÇA";"PRP";"63";"0,018"
"ES";"BOA ESPERANÇA";"PRTB";"1";"0,000"
"ES";"BOA ESPERANÇA";"PSB";"99";"0,029"
"ES";"BOA ESPERANÇA";"PSC";"43";"0,013"
"ES";"BOA ESPERANÇA";"PSD";"7";"0,002"
"ES";"BOA ESPERANÇA";"PSDB";"98";"0,029"
"ES";"BOA ESPERANÇA";"PSL";"67";"0,020"
"ES";"BOA ESPERANÇA";"PSOL";"1";"0,000"
"ES";"BOA ESPERANÇA";"PT";"241";"0,070"
"ES";"BOA ESPERANÇA";"PTB";"121";"0,035"
"ES";"BOA ESPERANÇA";"PTC";"20";"0,006"
"ES";"BOA ESPERANÇA";"PV";"15";"0,004"
"ES";"BOA ESPERANÇA";"SD";"5";"0,001"
"ES";"BOM JESUS DO NORTE";"AVANTE";"14";"0,004"
"ES";"BOM JESUS DO NORTE";"DC";"35";"0,010"
"ES";"BOM JESUS DO NORTE";"DEM";"144";"0,042"
"ES";"BOM JESUS DO NORTE";"MDB";"254";"0,074"
"ES";"BOM JESUS DO NORTE";"PATRI";"14";"0,004"
"ES";"BOM JESUS DO NORTE";"PC DO B";"10";"0,003"
"ES";"BOM JESUS DO NORTE";"PCB";"29";"0,008"
"ES";"BOM JESUS DO NORTE";"PDT";"217";"0,063"
"ES";"BOM JESUS DO NORTE";"PHS";"33";"0,010"
"ES";"BOM JESUS DO NORTE";"PMN";"97";"0,028"
"ES";"BOM JESUS DO NORTE";"PODE";"63";"0,018"
"ES";"BOM JESUS DO NORTE";"PP";"144";"0,042"
"ES";"BOM JESUS DO NORTE";"PPL";"4";"0,001"
"ES";"BOM JESUS DO NORTE";"PPS";"54";"0,016"
"ES";"BOM JESUS DO NORTE";"PR";"80";"0,023"
"ES";"BOM JESUS DO NORTE";"PRB";"17";"0,005"
"ES";"BOM JESUS DO NORTE";"PROS";"37";"0,011"
"ES";"BOM JESUS DO NORTE";"PRP";"179";"0,052"
"ES";"BOM JESUS DO NORTE";"PSB";"185";"0,054"
"ES";"BOM JESUS DO NORTE";"PSC";"51";"0,015"
"ES";"BOM JESUS DO NORTE";"PSD";"21";"0,006"
"ES";"BOM JESUS DO NORTE";"PSDB";"122";"0,036"
"ES";"BOM JESUS DO NORTE";"PSL";"5";"0,001"
"ES";"BOM JESUS DO NORTE";"PSTU";"29";"0,008"
"ES";"BOM JESUS DO NORTE";"PT";"136";"0,040"
"ES";"BOM JESUS DO NORTE";"PTB";"134";"0,039"
"ES";"BOM JESUS DO NORTE";"PTC";"22";"0,006"
"ES";"BOM JESUS DO NORTE";"PV";"96";"0,028"
"ES";"BOM JESUS DO NORTE";"REDE";"6";"0,002"
"ES";"BOM JESUS DO NORTE";"SD";"2";"0,001"
"ES";"BREJETUBA";"AVANTE";"7";"0,002"
"ES";"BREJETUBA";"DC";"41";"0,012"
"ES";"BREJETUBA";"DEM";"162";"0,047"
"ES";"BREJETUBA";"MDB";"209";"0,061"
"ES";"BREJETUBA";"PATRI";"15";"0,004"
"ES";"BREJETUBA";"PC DO B";"15";"0,004"
"ES";"BREJETUBA";"PCB";"1";"0,000"
"ES";"BREJETUBA";"PDT";"157";"0,046"
"ES";"BREJETUBA";"PHS";"13";"0,004"
"ES";"BREJETUBA";"PMN";"32";"0,009"
"ES";"BREJETUBA";"PODE";"9";"0,003"
"ES";"BREJETUBA";"PP";"242";"0,071"
"ES";"BREJETUBA";"PPL";"1";"0,000"
"ES";"BREJETUBA";"PPS";"205";"0,060"
"ES";"BREJETUBA";"PR";"41";"0,012"
"ES";"BREJETUBA";"PRB";"21";"0,006"
"ES";"BREJETUBA";"PROS";"16";"0,005"
"ES";"BREJETUBA";"PRP";"18";"0,005"
"ES";"BREJETUBA";"PSB";"63";"0,018"
"ES";"BREJETUBA";"PSC";"35";"0,010"
"ES";"BREJETUBA";"PSD";"52";"0,015"
"ES";"BREJETUBA";"PSDB";"145";"0,042"
"ES";"BREJETUBA";"PSL";"20";"0,006"
"ES";"BREJETUBA";"PSOL";"7";"0,002"
"ES";"BREJETUBA";"PT";"131";"0,038"
"ES";"BREJETUBA";"PTB";"21";"0,006"
"ES";"BREJETUBA";"PTC";"7";"0,002"
"ES";"BREJETUBA";"PV";"101";"0,029"
"ES";"BREJETUBA";"REDE";"10";"0,003"
"ES";"BREJETUBA";"SD";"95";"0,028"
"ES";"CACHOEIRO DE ITAPEMIRIM";"AVANTE";"530";"0,154"
"ES";"CACHOEIRO DE ITAPEMIRIM";"DC";"92";"0,027"
"ES";"CACHOEIRO DE ITAPEMIRIM";"DEM";"713";"0,208"
"ES";"CACHOEIRO DE ITAPEMIRIM";"MDB";"3847";"1,121"
"ES";"CACHOEIRO DE ITAPEMIRIM";"NOVO";"30";"0,009"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PATRI";"36";"0,010"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PC DO B";"498";"0,145"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PCB";"1";"0,000"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PCO";"11";"0,003"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PDT";"1173";"0,342"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PHS";"418";"0,122"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PMB";"141";"0,041"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PMN";"437";"0,127"
"ES";"CACHOEIRO DE ITAPEMIRIM";"PODE";"338";"0,098"
