"UF";"Abrangência";"Partido";"Eleitores";"%"
"PE";"ALIANÇA";"PT";"360";"0,063"
"PE";"ALIANÇA";"PTB";"220";"0,038"
"PE";"ALIANÇA";"PTC";"60";"0,010"
"PE";"ALIANÇA";"PV";"93";"0,016"
"PE";"ALIANÇA";"REPUBLICANOS";"82";"0,014"
"PE";"ALIANÇA";"SOLIDARIEDADE";"18";"0,003"
"PE";"ALTINHO";"AVANTE";"2";"0,000"
"PE";"ALTINHO";"CIDADANIA";"65";"0,011"
"PE";"ALTINHO";"DC";"46";"0,008"
"PE";"ALTINHO";"DEM";"152";"0,027"
"PE";"ALTINHO";"MDB";"163";"0,028"
"PE";"ALTINHO";"NOVO";"1";"0,000"
"PE";"ALTINHO";"PATRIOTA";"24";"0,004"
"PE";"ALTINHO";"PCDOB";"29";"0,005"
"PE";"ALTINHO";"PDT";"119";"0,021"
"PE";"ALTINHO";"PL";"28";"0,005"
"PE";"ALTINHO";"PMN";"1";"0,000"
"PE";"ALTINHO";"PODE";"3";"0,001"
"PE";"ALTINHO";"PP";"186";"0,033"
"PE";"ALTINHO";"PROS";"43";"0,008"
"PE";"ALTINHO";"PRTB";"8";"0,001"
"PE";"ALTINHO";"PSB";"68";"0,012"
"PE";"ALTINHO";"PSC";"3";"0,001"
"PE";"ALTINHO";"PSD";"11";"0,002"
"PE";"ALTINHO";"PSDB";"159";"0,028"
"PE";"ALTINHO";"PSL";"5";"0,001"
"PE";"ALTINHO";"PSOL";"30";"0,005"
"PE";"ALTINHO";"PT";"35";"0,006"
"PE";"ALTINHO";"PTB";"119";"0,021"
"PE";"ALTINHO";"PTC";"11";"0,002"
"PE";"ALTINHO";"PV";"23";"0,004"
"PE";"ALTINHO";"REDE";"2";"0,000"
"PE";"ALTINHO";"REPUBLICANOS";"29";"0,005"
"PE";"ALTINHO";"UP";"2";"0,000"
"PE";"AMARAJI";"AVANTE";"82";"0,014"
"PE";"AMARAJI";"CIDADANIA";"37";"0,006"
"PE";"AMARAJI";"DC";"11";"0,002"
"PE";"AMARAJI";"DEM";"181";"0,032"
"PE";"AMARAJI";"MDB";"108";"0,019"
"PE";"AMARAJI";"NOVO";"2";"0,000"
"PE";"AMARAJI";"PATRIOTA";"30";"0,005"
"PE";"AMARAJI";"PCDOB";"56";"0,010"
"PE";"AMARAJI";"PDT";"94";"0,016"
"PE";"AMARAJI";"PL";"71";"0,012"
"PE";"AMARAJI";"PMN";"64";"0,011"
"PE";"AMARAJI";"PODE";"18";"0,003"
"PE";"AMARAJI";"PP";"147";"0,026"
"PE";"AMARAJI";"PRTB";"38";"0,007"
"PE";"AMARAJI";"PSB";"167";"0,029"
"PE";"AMARAJI";"PSC";"54";"0,009"
"PE";"AMARAJI";"PSD";"28";"0,005"
"PE";"AMARAJI";"PSDB";"64";"0,011"
"PE";"AMARAJI";"PSL";"32";"0,006"
"PE";"AMARAJI";"PT";"72";"0,013"
"PE";"AMARAJI";"PTB";"62";"0,011"
"PE";"AMARAJI";"PTC";"23";"0,004"
"PE";"AMARAJI";"PV";"95";"0,017"
"PE";"AMARAJI";"REDE";"20";"0,003"
"PE";"AMARAJI";"REPUBLICANOS";"16";"0,003"
"PE";"AMARAJI";"SOLIDARIEDADE";"24";"0,004"
"PE";"ANGELIM";"AVANTE";"26";"0,005"
"PE";"ANGELIM";"CIDADANIA";"5";"0,001"
"PE";"ANGELIM";"DC";"15";"0,003"
"PE";"ANGELIM";"DEM";"166";"0,029"
"PE";"ANGELIM";"MDB";"65";"0,011"
"PE";"ANGELIM";"PATRIOTA";"1";"0,000"
"PE";"ANGELIM";"PCB";"1";"0,000"
"PE";"ANGELIM";"PCDOB";"30";"0,005"
"PE";"ANGELIM";"PDT";"68";"0,012"
"PE";"ANGELIM";"PL";"61";"0,011"
"PE";"ANGELIM";"PMN";"2";"0,000"
"PE";"ANGELIM";"PODE";"2";"0,000"
"PE";"ANGELIM";"PP";"67";"0,012"
"PE";"ANGELIM";"PROS";"12";"0,002"
"PE";"ANGELIM";"PRTB";"16";"0,003"
"PE";"ANGELIM";"PSB";"116";"0,020"
"PE";"ANGELIM";"PSC";"1";"0,000"
"PE";"ANGELIM";"PSD";"15";"0,003"
"PE";"ANGELIM";"PSDB";"67";"0,012"
"PE";"ANGELIM";"PSL";"4";"0,001"
"PE";"ANGELIM";"PT";"115";"0,020"
"PE";"ANGELIM";"PTB";"24";"0,004"
"PE";"ANGELIM";"PTC";"26";"0,005"
"PE";"ANGELIM";"PV";"12";"0,002"
"PE";"ARAÇOIABA";"AVANTE";"75";"0,013"
"PE";"ARAÇOIABA";"CIDADANIA";"77";"0,013"
"PE";"ARAÇOIABA";"DC";"7";"0,001"
"PE";"ARAÇOIABA";"DEM";"191";"0,033"
"PE";"ARAÇOIABA";"MDB";"222";"0,039"
"PE";"ARAÇOIABA";"PATRIOTA";"82";"0,014"
"PE";"ARAÇOIABA";"PCB";"2";"0,000"
"PE";"ARAÇOIABA";"PCDOB";"62";"0,011"
"PE";"ARAÇOIABA";"PDT";"104";"0,018"
"PE";"ARAÇOIABA";"PL";"82";"0,014"
"PE";"ARAÇOIABA";"PMN";"24";"0,004"
"PE";"ARAÇOIABA";"PODE";"43";"0,008"
"PE";"ARAÇOIABA";"PP";"52";"0,009"
"PE";"ARAÇOIABA";"PROS";"1";"0,000"
"PE";"ARAÇOIABA";"PSB";"286";"0,050"
"PE";"ARAÇOIABA";"PSC";"39";"0,007"
"PE";"ARAÇOIABA";"PSD";"10";"0,002"
"PE";"ARAÇOIABA";"PSDB";"44";"0,008"
"PE";"ARAÇOIABA";"PSL";"30";"0,005"
"PE";"ARAÇOIABA";"PT";"69";"0,012"
"PE";"ARAÇOIABA";"PTB";"114";"0,020"
"PE";"ARAÇOIABA";"PTC";"157";"0,027"
"PE";"ARAÇOIABA";"PV";"78";"0,014"
"PE";"ARAÇOIABA";"REDE";"13";"0,002"
"PE";"ARAÇOIABA";"REPUBLICANOS";"37";"0,006"
"PE";"ARAÇOIABA";"SOLIDARIEDADE";"73";"0,013"
"PE";"ARARIPINA";"AVANTE";"122";"0,021"
"PE";"ARARIPINA";"CIDADANIA";"179";"0,031"
"PE";"ARARIPINA";"DC";"29";"0,005"
"PE";"ARARIPINA";"DEM";"151";"0,026"
"PE";"ARARIPINA";"MDB";"327";"0,057"
"PE";"ARARIPINA";"NOVO";"2";"0,000"
"PE";"ARARIPINA";"PATRIOTA";"44";"0,008"
"PE";"ARARIPINA";"PCDOB";"125";"0,022"
"PE";"ARARIPINA";"PDT";"213";"0,037"
"PE";"ARARIPINA";"PL";"103";"0,018"
"PE";"ARARIPINA";"PMN";"9";"0,002"
"PE";"ARARIPINA";"PODE";"105";"0,018"
"PE";"ARARIPINA";"PP";"517";"0,090"
"PE";"ARARIPINA";"PROS";"13";"0,002"
"PE";"ARARIPINA";"PRTB";"48";"0,008"
"PE";"ARARIPINA";"PSB";"201";"0,035"
"PE";"ARARIPINA";"PSC";"103";"0,018"
"PE";"ARARIPINA";"PSD";"23";"0,004"
"PE";"ARARIPINA";"PSDB";"391";"0,068"
"PE";"ARARIPINA";"PSL";"37";"0,006"
"PE";"ARARIPINA";"PSOL";"60";"0,010"
"PE";"ARARIPINA";"PT";"234";"0,041"
"PE";"ARARIPINA";"PTB";"164";"0,029"
"PE";"ARARIPINA";"PTC";"45";"0,008"
"PE";"ARARIPINA";"PV";"47";"0,008"
"PE";"ARARIPINA";"REDE";"10";"0,002"
"PE";"ARARIPINA";"REPUBLICANOS";"41";"0,007"
"PE";"ARARIPINA";"SOLIDARIEDADE";"198";"0,035"
"PE";"ARCOVERDE";"AVANTE";"208";"0,036"
"PE";"ARCOVERDE";"CIDADANIA";"87";"0,015"
"PE";"ARCOVERDE";"DC";"22";"0,004"
"PE";"ARCOVERDE";"DEM";"205";"0,036"
"PE";"ARCOVERDE";"MDB";"288";"0,050"
"PE";"ARCOVERDE";"NOVO";"3";"0,001"
"PE";"ARCOVERDE";"PATRIOTA";"110";"0,019"
"PE";"ARCOVERDE";"PCB";"1";"0,000"
"PE";"ARCOVERDE";"PCDOB";"123";"0,021"
"PE";"ARCOVERDE";"PDT";"172";"0,030"
"PE";"ARCOVERDE";"PL";"98";"0,017"
"PE";"ARCOVERDE";"PMB";"19";"0,003"
"PE";"ARCOVERDE";"PMN";"113";"0,020"
"PE";"ARCOVERDE";"PODE";"61";"0,011"
"PE";"ARCOVERDE";"PP";"290";"0,051"
"PE";"ARCOVERDE";"PROS";"9";"0,002"
"PE";"ARCOVERDE";"PRTB";"71";"0,012"
"PE";"ARCOVERDE";"PSB";"238";"0,042"
"PE";"ARCOVERDE";"PSC";"125";"0,022"
"PE";"ARCOVERDE";"PSD";"31";"0,005"
"PE";"ARCOVERDE";"PSDB";"150";"0,026"
"PE";"ARCOVERDE";"PSL";"24";"0,004"
"PE";"ARCOVERDE";"PSOL";"60";"0,010"
"PE";"ARCOVERDE";"PT";"216";"0,038"
"PE";"ARCOVERDE";"PTB";"300";"0,052"
"PE";"ARCOVERDE";"PTC";"52";"0,009"
"PE";"ARCOVERDE";"PV";"88";"0,015"
"PE";"ARCOVERDE";"REDE";"6";"0,001"
"PE";"ARCOVERDE";"REPUBLICANOS";"63";"0,011"
"PE";"ARCOVERDE";"SOLIDARIEDADE";"148";"0,026"
"PE";"BARRA DE GUABIRABA";"AVANTE";"4";"0,001"
"PE";"BARRA DE GUABIRABA";"CIDADANIA";"43";"0,008"
"PE";"BARRA DE GUABIRABA";"DC";"131";"0,023"
"PE";"BARRA DE GUABIRABA";"DEM";"138";"0,024"
"PE";"BARRA DE GUABIRABA";"MDB";"131";"0,023"
"PE";"BARRA DE GUABIRABA";"PATRIOTA";"52";"0,009"
"PE";"BARRA DE GUABIRABA";"PCDOB";"24";"0,004"
"PE";"BARRA DE GUABIRABA";"PDT";"61";"0,011"
"PE";"BARRA DE GUABIRABA";"PL";"165";"0,029"
"PE";"BARRA DE GUABIRABA";"PMN";"34";"0,006"
"PE";"BARRA DE GUABIRABA";"PODE";"3";"0,001"
"PE";"BARRA DE GUABIRABA";"PP";"248";"0,043"
"PE";"BARRA DE GUABIRABA";"PRTB";"41";"0,007"
"PE";"BARRA DE GUABIRABA";"PSB";"88";"0,015"
"PE";"BARRA DE GUABIRABA";"PSC";"12";"0,002"
"PE";"BARRA DE GUABIRABA";"PSD";"23";"0,004"
"PE";"BARRA DE GUABIRABA";"PSDB";"68";"0,012"
"PE";"BARRA DE GUABIRABA";"PSL";"17";"0,003"
"PE";"BARRA DE GUABIRABA";"PSOL";"2";"0,000"
"PE";"BARRA DE GUABIRABA";"PT";"24";"0,004"
"PE";"BARRA DE GUABIRABA";"PTB";"56";"0,010"
"PE";"BARRA DE GUABIRABA";"PTC";"22";"0,004"
"PE";"BARRA DE GUABIRABA";"PV";"40";"0,007"
"PE";"BARRA DE GUABIRABA";"REDE";"1";"0,000"
"PE";"BARRA DE GUABIRABA";"REPUBLICANOS";"62";"0,011"
"PE";"BARRA DE GUABIRABA";"SOLIDARIEDADE";"22";"0,004"
"PE";"BARREIROS";"AVANTE";"36";"0,006"
"PE";"BARREIROS";"CIDADANIA";"174";"0,030"
"PE";"BARREIROS";"DC";"81";"0,014"
"PE";"BARREIROS";"DEM";"119";"0,021"
"PE";"BARREIROS";"MDB";"259";"0,045"
"PE";"BARREIROS";"PATRIOTA";"11";"0,002"
"PE";"BARREIROS";"PCB";"1";"0,000"
"PE";"BARREIROS";"PCDOB";"135";"0,024"
"PE";"BARREIROS";"PCO";"1";"0,000"
"PE";"BARREIROS";"PDT";"142";"0,025"
"PE";"BARREIROS";"PHS";"35";"0,006"
"PE";"BARREIROS";"PL";"209";"0,037"
"PE";"BARREIROS";"PMN";"107";"0,019"
"PE";"BARREIROS";"PODE";"65";"0,011"
"PE";"BARREIROS";"PP";"288";"0,050"
"PE";"BARREIROS";"PPL";"47";"0,008"
"PE";"BARREIROS";"PROS";"79";"0,014"
"PE";"BARREIROS";"PRP";"13";"0,002"
"PE";"BARREIROS";"PRTB";"179";"0,031"
"PE";"BARREIROS";"PSB";"575";"0,100"
"PE";"BARREIROS";"PSC";"117";"0,020"
"PE";"BARREIROS";"PSD";"174";"0,030"
"PE";"BARREIROS";"PSDB";"60";"0,010"
"PE";"BARREIROS";"PSL";"78";"0,014"
"PE";"BARREIROS";"PSOL";"141";"0,025"
"PE";"BARREIROS";"PT";"207";"0,036"
"PE";"BARREIROS";"PTB";"353";"0,062"
"PE";"BARREIROS";"PTC";"82";"0,014"
"PE";"BARREIROS";"PV";"31";"0,005"
"PE";"BARREIROS";"REPUBLICANOS";"49";"0,009"
"PE";"BARREIROS";"SOLIDARIEDADE";"314";"0,055"
"PE";"BELÉM DE MARIA";"AVANTE";"69";"0,012"
"PE";"BELÉM DE MARIA";"CIDADANIA";"14";"0,002"
"PE";"BELÉM DE MARIA";"DC";"27";"0,005"
"PE";"BELÉM DE MARIA";"DEM";"66";"0,012"
"PE";"BELÉM DE MARIA";"MDB";"50";"0,009"
"PE";"BELÉM DE MARIA";"PATRIOTA";"46";"0,008"
"PE";"BELÉM DE MARIA";"PCDOB";"41";"0,007"
"PE";"BELÉM DE MARIA";"PDT";"72";"0,013"
"PE";"BELÉM DE MARIA";"PL";"39";"0,007"
"PE";"BELÉM DE MARIA";"PMN";"20";"0,003"
"PE";"BELÉM DE MARIA";"PODE";"2";"0,000"
"PE";"BELÉM DE MARIA";"PP";"16";"0,003"
"PE";"BELÉM DE MARIA";"PROS";"2";"0,000"
"PE";"BELÉM DE MARIA";"PSB";"79";"0,014"
"PE";"BELÉM DE MARIA";"PSC";"45";"0,008"
