"UF";"Abrangência";"Partido";"Eleitores";"%"
"PA";"AUGUSTO CORRÊA";"PP";"78";"0,013"
"PA";"AUGUSTO CORRÊA";"PROS";"40";"0,007"
"PA";"AUGUSTO CORRÊA";"PRTB";"35";"0,006"
"PA";"AUGUSTO CORRÊA";"PSB";"127";"0,022"
"PA";"AUGUSTO CORRÊA";"PSC";"78";"0,013"
"PA";"AUGUSTO CORRÊA";"PSD";"123";"0,021"
"PA";"AUGUSTO CORRÊA";"PSDB";"110";"0,019"
"PA";"AUGUSTO CORRÊA";"PSL";"7";"0,001"
"PA";"AUGUSTO CORRÊA";"PSOL";"63";"0,011"
"PA";"AUGUSTO CORRÊA";"PSTU";"1";"0,000"
"PA";"AUGUSTO CORRÊA";"PT";"129";"0,022"
"PA";"AUGUSTO CORRÊA";"PTB";"313";"0,053"
"PA";"AUGUSTO CORRÊA";"PTC";"5";"0,001"
"PA";"AUGUSTO CORRÊA";"PV";"67";"0,011"
"PA";"AUGUSTO CORRÊA";"REPUBLICANOS";"164";"0,028"
"PA";"AUGUSTO CORRÊA";"SOLIDARIEDADE";"47";"0,008"
"PA";"AURORA DO PARÁ";"AVANTE";"10";"0,002"
"PA";"AURORA DO PARÁ";"CIDADANIA";"63";"0,011"
"PA";"AURORA DO PARÁ";"DC";"3";"0,001"
"PA";"AURORA DO PARÁ";"DEM";"140";"0,024"
"PA";"AURORA DO PARÁ";"MDB";"132";"0,022"
"PA";"AURORA DO PARÁ";"PATRIOTA";"65";"0,011"
"PA";"AURORA DO PARÁ";"PCB";"2";"0,000"
"PA";"AURORA DO PARÁ";"PCDOB";"110";"0,019"
"PA";"AURORA DO PARÁ";"PDT";"80";"0,014"
"PA";"AURORA DO PARÁ";"PL";"53";"0,009"
"PA";"AURORA DO PARÁ";"PMN";"45";"0,008"
"PA";"AURORA DO PARÁ";"PODE";"7";"0,001"
"PA";"AURORA DO PARÁ";"PP";"86";"0,015"
"PA";"AURORA DO PARÁ";"PROS";"46";"0,008"
"PA";"AURORA DO PARÁ";"PRTB";"7";"0,001"
"PA";"AURORA DO PARÁ";"PSB";"67";"0,011"
"PA";"AURORA DO PARÁ";"PSC";"58";"0,010"
"PA";"AURORA DO PARÁ";"PSD";"64";"0,011"
"PA";"AURORA DO PARÁ";"PSDB";"119";"0,020"
"PA";"AURORA DO PARÁ";"PSOL";"6";"0,001"
"PA";"AURORA DO PARÁ";"PT";"166";"0,028"
"PA";"AURORA DO PARÁ";"PTB";"98";"0,017"
"PA";"AURORA DO PARÁ";"PTC";"4";"0,001"
"PA";"AURORA DO PARÁ";"PV";"73";"0,012"
"PA";"AURORA DO PARÁ";"REPUBLICANOS";"85";"0,014"
"PA";"AURORA DO PARÁ";"SOLIDARIEDADE";"112";"0,019"
"PA";"AVEIRO";"AVANTE";"28";"0,005"
"PA";"AVEIRO";"CIDADANIA";"51";"0,009"
"PA";"AVEIRO";"DC";"3";"0,001"
"PA";"AVEIRO";"DEM";"92";"0,016"
"PA";"AVEIRO";"MDB";"97";"0,016"
"PA";"AVEIRO";"PATRIOTA";"34";"0,006"
"PA";"AVEIRO";"PCDOB";"31";"0,005"
"PA";"AVEIRO";"PDT";"108";"0,018"
"PA";"AVEIRO";"PL";"115";"0,020"
"PA";"AVEIRO";"PMB";"1";"0,000"
"PA";"AVEIRO";"PMN";"45";"0,008"
"PA";"AVEIRO";"PODE";"13";"0,002"
"PA";"AVEIRO";"PP";"74";"0,013"
"PA";"AVEIRO";"PROS";"56";"0,009"
"PA";"AVEIRO";"PRTB";"6";"0,001"
"PA";"AVEIRO";"PSB";"103";"0,017"
"PA";"AVEIRO";"PSC";"86";"0,015"
"PA";"AVEIRO";"PSD";"60";"0,010"
"PA";"AVEIRO";"PSDB";"195";"0,033"
"PA";"AVEIRO";"PSL";"6";"0,001"
"PA";"AVEIRO";"PSOL";"6";"0,001"
"PA";"AVEIRO";"PT";"110";"0,019"
"PA";"AVEIRO";"PTB";"68";"0,012"
"PA";"AVEIRO";"PTC";"7";"0,001"
"PA";"AVEIRO";"PV";"26";"0,004"
"PA";"AVEIRO";"REPUBLICANOS";"70";"0,012"
"PA";"AVEIRO";"SOLIDARIEDADE";"47";"0,008"
"PA";"BAGRE";"AVANTE";"60";"0,010"
"PA";"BAGRE";"CIDADANIA";"62";"0,011"
"PA";"BAGRE";"DEM";"47";"0,008"
"PA";"BAGRE";"MDB";"229";"0,039"
