"UF";"Abrangência";"Partido";"Eleitores";"%"
"MA";"ALTO ALEGRE DO MARANHÃO";"PTB";"204";"0,036"
"MA";"ALTO ALEGRE DO MARANHÃO";"PTC";"39";"0,007"
"MA";"ALTO ALEGRE DO MARANHÃO";"PV";"70";"0,012"
"MA";"ALTO ALEGRE DO MARANHÃO";"REPUBLICANOS";"19";"0,003"
"MA";"ALTO ALEGRE DO MARANHÃO";"SOLIDARIEDADE";"40";"0,007"
"MA";"ALTO ALEGRE DO PINDARÉ";"AVANTE";"58";"0,010"
"MA";"ALTO ALEGRE DO PINDARÉ";"CIDADANIA";"137";"0,024"
"MA";"ALTO ALEGRE DO PINDARÉ";"DC";"19";"0,003"
"MA";"ALTO ALEGRE DO PINDARÉ";"DEM";"150";"0,027"
"MA";"ALTO ALEGRE DO PINDARÉ";"MDB";"100";"0,018"
"MA";"ALTO ALEGRE DO PINDARÉ";"PATRIOTA";"41";"0,007"
"MA";"ALTO ALEGRE DO PINDARÉ";"PCDOB";"67";"0,012"
"MA";"ALTO ALEGRE DO PINDARÉ";"PCO";"1";"0,000"
"MA";"ALTO ALEGRE DO PINDARÉ";"PDT";"58";"0,010"
"MA";"ALTO ALEGRE DO PINDARÉ";"PL";"263";"0,047"
"MA";"ALTO ALEGRE DO PINDARÉ";"PMB";"9";"0,002"
"MA";"ALTO ALEGRE DO PINDARÉ";"PMN";"28";"0,005"
"MA";"ALTO ALEGRE DO PINDARÉ";"PODE";"46";"0,008"
"MA";"ALTO ALEGRE DO PINDARÉ";"PP";"108";"0,019"
"MA";"ALTO ALEGRE DO PINDARÉ";"PROS";"37";"0,007"
"MA";"ALTO ALEGRE DO PINDARÉ";"PRTB";"122";"0,022"
"MA";"ALTO ALEGRE DO PINDARÉ";"PSB";"84";"0,015"
"MA";"ALTO ALEGRE DO PINDARÉ";"PSC";"93";"0,017"
"MA";"ALTO ALEGRE DO PINDARÉ";"PSD";"73";"0,013"
"MA";"ALTO ALEGRE DO PINDARÉ";"PSDB";"126";"0,022"
"MA";"ALTO ALEGRE DO PINDARÉ";"PSL";"9";"0,002"
"MA";"ALTO ALEGRE DO PINDARÉ";"PSOL";"3";"0,001"
"MA";"ALTO ALEGRE DO PINDARÉ";"PT";"74";"0,013"
"MA";"ALTO ALEGRE DO PINDARÉ";"PTB";"112";"0,020"
"MA";"ALTO ALEGRE DO PINDARÉ";"PTC";"46";"0,008"
"MA";"ALTO ALEGRE DO PINDARÉ";"PV";"41";"0,007"
"MA";"ALTO ALEGRE DO PINDARÉ";"REDE";"9";"0,002"
"MA";"ALTO ALEGRE DO PINDARÉ";"REPUBLICANOS";"55";"0,010"
"MA";"ALTO ALEGRE DO PINDARÉ";"SOLIDARIEDADE";"6";"0,001"
"MA";"ALTO PARNAÍBA";"AVANTE";"74";"0,013"
"MA";"ALTO PARNAÍBA";"CIDADANIA";"3";"0,001"
"MA";"ALTO PARNAÍBA";"DC";"21";"0,004"
"MA";"ALTO PARNAÍBA";"DEM";"148";"0,026"
"MA";"ALTO PARNAÍBA";"MDB";"62";"0,011"
"MA";"ALTO PARNAÍBA";"PATRIOTA";"42";"0,007"
