"UF";"Abrangência";"Partido";"Eleitores";"%"
"MS";"ARAL MOREIRA";"SOLIDARIEDADE";"6";"0,002"
"MS";"BANDEIRANTES";"AVANTE";"22";"0,007"
"MS";"BANDEIRANTES";"CIDADANIA";"69";"0,023"
"MS";"BANDEIRANTES";"DEM";"236";"0,080"
"MS";"BANDEIRANTES";"MDB";"188";"0,064"
"MS";"BANDEIRANTES";"PATRIOTA";"43";"0,015"
"MS";"BANDEIRANTES";"PCDOB";"3";"0,001"
"MS";"BANDEIRANTES";"PDT";"159";"0,054"
"MS";"BANDEIRANTES";"PL";"91";"0,031"
"MS";"BANDEIRANTES";"PMB";"1";"0,000"
"MS";"BANDEIRANTES";"PMN";"21";"0,007"
"MS";"BANDEIRANTES";"PODE";"52";"0,018"
"MS";"BANDEIRANTES";"PP";"78";"0,027"
"MS";"BANDEIRANTES";"PROS";"4";"0,001"
"MS";"BANDEIRANTES";"PSB";"74";"0,025"
"MS";"BANDEIRANTES";"PSC";"41";"0,014"
"MS";"BANDEIRANTES";"PSD";"65";"0,022"
"MS";"BANDEIRANTES";"PSDB";"155";"0,053"
"MS";"BANDEIRANTES";"PSL";"8";"0,003"
"MS";"BANDEIRANTES";"PSOL";"38";"0,013"
"MS";"BANDEIRANTES";"PSTU";"7";"0,002"
"MS";"BANDEIRANTES";"PT";"263";"0,090"
"MS";"BANDEIRANTES";"PTB";"57";"0,019"
"MS";"BANDEIRANTES";"PTC";"5";"0,002"
"MS";"BANDEIRANTES";"PV";"6";"0,002"
"MS";"BANDEIRANTES";"REDE";"5";"0,002"
"MS";"BANDEIRANTES";"REPUBLICANOS";"67";"0,023"
"MS";"BANDEIRANTES";"SOLIDARIEDADE";"59";"0,020"
"MS";"BATAGUASSU";"AVANTE";"29";"0,010"
"MS";"BATAGUASSU";"CIDADANIA";"52";"0,018"
"MS";"BATAGUASSU";"DC";"5";"0,002"
"MS";"BATAGUASSU";"DEM";"241";"0,082"
"MS";"BATAGUASSU";"MDB";"596";"0,203"
"MS";"BATAGUASSU";"PATRIOTA";"42";"0,014"
"MS";"BATAGUASSU";"PCDOB";"2";"0,001"
"MS";"BATAGUASSU";"PCO";"1";"0,000"
"MS";"BATAGUASSU";"PDT";"152";"0,052"
"MS";"BATAGUASSU";"PL";"195";"0,066"
"MS";"BATAGUASSU";"PMB";"3";"0,001"
"MS";"BATAGUASSU";"PMN";"7";"0,002"
"MS";"BATAGUASSU";"PODE";"36";"0,012"
"MS";"BATAGUASSU";"PP";"121";"0,041"
"MS";"BATAGUASSU";"PROS";"8";"0,003"
"MS";"BATAGUASSU";"PRTB";"8";"0,003"
"MS";"BATAGUASSU";"PSB";"91";"0,031"
"MS";"BATAGUASSU";"PSC";"8";"0,003"
"MS";"BATAGUASSU";"PSD";"9";"0,003"
"MS";"BATAGUASSU";"PSDB";"404";"0,138"
"MS";"BATAGUASSU";"PSL";"2";"0,001"
"MS";"BATAGUASSU";"PSOL";"2";"0,001"
"MS";"BATAGUASSU";"PT";"331";"0,113"
"MS";"BATAGUASSU";"PTB";"530";"0,180"
"MS";"BATAGUASSU";"PTC";"2";"0,001"
"MS";"BATAGUASSU";"PV";"191";"0,065"
"MS";"BATAGUASSU";"REPUBLICANOS";"107";"0,036"
"MS";"BATAGUASSU";"SOLIDARIEDADE";"16";"0,005"
"MS";"BATAYPORÃ";"AVANTE";"3";"0,001"
"MS";"BATAYPORÃ";"CIDADANIA";"46";"0,016"
"MS";"BATAYPORÃ";"DEM";"98";"0,033"
"MS";"BATAYPORÃ";"MDB";"365";"0,124"
"MS";"BATAYPORÃ";"PATRIOTA";"22";"0,007"
"MS";"BATAYPORÃ";"PCB";"1";"0,000"
"MS";"BATAYPORÃ";"PCDOB";"1";"0,000"
"MS";"BATAYPORÃ";"PDT";"35";"0,012"
"MS";"BATAYPORÃ";"PL";"83";"0,028"
"MS";"BATAYPORÃ";"PMB";"17";"0,006"
"MS";"BATAYPORÃ";"PMN";"4";"0,001"
"MS";"BATAYPORÃ";"PODE";"31";"0,011"
"MS";"BATAYPORÃ";"PP";"52";"0,018"
"MS";"BATAYPORÃ";"PRTB";"8";"0,003"
"MS";"BATAYPORÃ";"PSB";"28";"0,010"
"MS";"BATAYPORÃ";"PSC";"8";"0,003"
"MS";"BATAYPORÃ";"PSD";"90";"0,031"
"MS";"BATAYPORÃ";"PSDB";"132";"0,045"
"MS";"BATAYPORÃ";"PSL";"11";"0,004"
"MS";"BATAYPORÃ";"PSOL";"3";"0,001"
"MS";"BATAYPORÃ";"PT";"176";"0,060"
"MS";"BATAYPORÃ";"PTB";"105";"0,036"
"MS";"BATAYPORÃ";"PTC";"2";"0,001"
"MS";"BATAYPORÃ";"PV";"39";"0,013"
"MS";"BATAYPORÃ";"REPUBLICANOS";"50";"0,017"
"MS";"BELA VISTA";"AVANTE";"98";"0,033"
"MS";"BELA VISTA";"CIDADANIA";"141";"0,048"
"MS";"BELA VISTA";"DEM";"174";"0,059"
"MS";"BELA VISTA";"MDB";"363";"0,124"
"MS";"BELA VISTA";"NOVO";"1";"0,000"
"MS";"BELA VISTA";"PATRIOTA";"45";"0,015"
"MS";"BELA VISTA";"PCDOB";"1";"0,000"
"MS";"BELA VISTA";"PDT";"214";"0,073"
"MS";"BELA VISTA";"PL";"125";"0,043"
"MS";"BELA VISTA";"PMB";"6";"0,002"
"MS";"BELA VISTA";"PMN";"3";"0,001"
"MS";"BELA VISTA";"PODE";"100";"0,034"
"MS";"BELA VISTA";"PP";"208";"0,071"
"MS";"BELA VISTA";"PROS";"8";"0,003"
"MS";"BELA VISTA";"PRTB";"5";"0,002"
"MS";"BELA VISTA";"PSB";"81";"0,028"
"MS";"BELA VISTA";"PSC";"35";"0,012"
"MS";"BELA VISTA";"PSD";"44";"0,015"
"MS";"BELA VISTA";"PSDB";"246";"0,084"
"MS";"BELA VISTA";"PSL";"11";"0,004"
"MS";"BELA VISTA";"PSOL";"1";"0,000"
"MS";"BELA VISTA";"PT";"243";"0,083"
"MS";"BELA VISTA";"PTB";"152";"0,052"
"MS";"BELA VISTA";"PTC";"6";"0,002"
"MS";"BELA VISTA";"PV";"16";"0,005"
"MS";"BELA VISTA";"REDE";"1";"0,000"
"MS";"BELA VISTA";"REPUBLICANOS";"187";"0,064"
"MS";"BELA VISTA";"SOLIDARIEDADE";"110";"0,037"
"MS";"BODOQUENA";"AVANTE";"34";"0,012"
"MS";"BODOQUENA";"CIDADANIA";"17";"0,006"
"MS";"BODOQUENA";"DC";"6";"0,002"
"MS";"BODOQUENA";"DEM";"123";"0,042"
"MS";"BODOQUENA";"MDB";"520";"0,177"
"MS";"BODOQUENA";"PATRIOTA";"16";"0,005"
"MS";"BODOQUENA";"PDT";"89";"0,030"
"MS";"BODOQUENA";"PL";"61";"0,021"
